Time Created,Tweet_Text,Username,Additional Hashtags,Account Followers,Number Retweets,Number Likes
2020-12-19 07:46:30,b'Guess who got their #COVID19 #Vaccine today?!  This ER #Nurse did! Couldn\xe2\x80\x99t be happier! I\xe2\x80\x99m glad to report there wasn\xe2\x80\x99t any: \xf0\x9f\x9a\xab#BellsPalsy \xf0\x9f\x9a\xab#Anaphylaxis   Just slight soreness at the injection site which is normal. #Pfizer #CovidVaccine #MyCOVIDVax #NurseTwitter #nurselife https://t.co/HfwRiM0BuB',b'ArzoMehdavi',"['COVID19', 'Vaccine', 'Nurse', 'BellsPalsy', 'Anaphylaxis', 'Pfizer', 'CovidVaccine', 'MyCOVIDVax', 'NurseTwitter', 'nurselife']",214,3,13
2020-12-19 07:39:27,b'Re vaccine - Any doctors on here got time to answer a quick question please? Husband is 70 and on Clopidogrel blood thinner. Read somewhere he may not be able to have vaccine. Is this true? Can\xe2\x80\x99t seem to find official guidance. #COVID19 #vaccine #NHS #Pfizer',b'valplantpot',"['COVID19', 'vaccine', 'NHS', 'Pfizer']",218,0,0
2020-12-19 07:14:30,b'@realDonaldTrump @POTUS @trump are you gonna let them sit and rot like the millions of #vaccine doses #Pfizer is sitting on because NOBODY at the WH has given a single word to them about when where or who to ship them to? #TrumpKnewAndDidNothing',b'Lulu74830919',"['vaccine', 'Pfizer', 'TrumpKnewAndDidNothing']",0,0,0
2020-12-19 06:47:58,b'Brazilian President #Bolsonaro alleges that #COVID19 vaccine developed by Pfizer-BioNTech could turn people into crocodiles or bearded ladies. #Pfizer #vaccine #brazilian #CoronaVaccine #Quarantine #India #StaySafe  @pfizer',b'BugleInstant',"['Bolsonaro', 'COVID19', 'Pfizer', 'vaccine', 'brazilian', 'CoronaVaccine', 'Quarantine', 'India', 'StaySafe']",23,0,0
2020-12-19 06:47:35,"b""Belgian minister tweets EU's #Covid vaccine price list to anger of manufacturers \xe2\x80\x94- the EU pays 24% less to #Pfizer than the US ... the art of Le Deal as they say in the White House? \xf0\x9f\xa4\xb7\xf0\x9f\x8f\xbc\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f https://t.co/chRlQlbUjF""",b'markhillary',"['Covid', 'Pfizer']",17373,0,0
2020-12-19 06:38:20,b'After the #Pfizer #COVID vaccine another warning: On Friday the FDA said the #Moderna vaccine should not be given to individuals with a known history of a severe allergic reactions to any components of the shot. Source Reuters https://t.co/YzjZ0XS24V',b'GwennRJ',"['Pfizer', 'COVID', 'Moderna']",628,0,0
2020-12-19 06:32:38,b'#news #UK issues anaphylaxis #Warning on #Pfizer #vaccine after adverse reactions #media #covid19 Immunity passport is not good idea #WorldNewsTonight #JustinTrudeau #USA #city #Trending #doctor #nurse #hospital #homecare #Newsmax #Toronto #Coast2Coast #countries #Israel #abc730',b'shiann73269151',"['news', 'UK', 'Warning', 'Pfizer', 'vaccine', 'media', 'covid19', 'WorldNewsTonight', 'JustinTrudeau', 'USA', 'city', 'Trending', 'doctor', 'nurse', 'hospital', 'homecare', 'Newsmax', 'Toronto', 'Coast2Coast', 'countries', 'Israel', 'abc730']",3,0,0
2020-12-19 06:27:48,b'#news FDA #investigating 5 #allergy reactions after #Pfizer shot #countries immunity passports are not good idea #worldnews #JustinTrudeau #healthcare #doctor #nurse #hospital #vaccine #covid19 #coronavirus #homecare #India #Israel #media #Moderna #vaccination #Trending #needle',b'shiann73269151',"['news', 'investigating', 'allergy', 'Pfizer', 'countries', 'worldnews', 'JustinTrudeau', 'healthcare', 'doctor', 'nurse', 'hospital', 'vaccine', 'covid19', 'coronavirus', 'homecare', 'India', 'Israel', 'media', 'Moderna', 'vaccination', 'Trending', 'needle']",3,0,0
2020-12-19 06:22:03,"b""#Pfizer 's  sh*t  #vaccine   Look at this:  Lisez ceci!  #Vaccin https://t.co/szI7jCPsnM""",b'DisguiseDevilin',"['Pfizer', 'vaccine', 'Vaccin']",3246,1,2
2020-12-19 06:21:29,"b""Is there any ethical reason as to why @pfizer has decided to be much more slow at unblinding their vaccine volunteers as opposed to Moderna? This is why we don't trust these companies.  Pfizer is using us and risking our health.    #vaccine #Moderna #COVID19nsw #COVID19 #Pfizer""",b'RM167A2',"['vaccine', 'Moderna', 'COVID19nsw', 'COVID19', 'Pfizer']",97,1,4
2020-12-19 06:10:50,"b""@BombshellDAILY That's because: The #CovidVaccine Scam. The People\xe2\x80\x99s Vaccine\xe2\x80\x94Moderna\xe2\x80\x99s #Coronavirus #Vaccine Was Largely Funded By Taxpayer Dollars and promoted by Trump (He has to have a hidden financial interest to favor #Moderna and hold back #Pfizer-#BioNTech)  https://t.co/VCLPzBxEbq""",b'pdjmoo',"['CovidVaccine', 'Coronavirus', 'Vaccine', 'Moderna', 'Pfizer', 'BioNTech']",5266,0,2
2020-12-19 06:08:30,"b""@re5iGam @Cradcliff Earlier #Canadian \xf0\x9f\x8d\x81talking heads said: '#Pfizer just discovered each vial holds 4, to 5 or 6 doses ... they didn't even realize it was over filled ... ' What else did #Pfizer not know or admit about #covid19 #vaccine?""",b'GodivaRides',"['Canadian', 'Pfizer', 'Pfizer', 'covid19', 'vaccine']",12832,1,1
2020-12-19 05:50:39,b'Defective drugs? Unauthorized drug trial? Largest healthcare fraud? The media has yet to report on this! Why are we trusting this shady drug company with our health and safety! #Covid_19 #Pfizer #vaccine #Trump2020 #CovidVaccine #media #Moderna https://t.co/Tg1Zh46Wad',b'VincentLup0',"['Covid_19', 'Pfizer', 'vaccine', 'Trump2020', 'CovidVaccine', 'media', 'Moderna']",1,0,1
2020-12-19 05:15:05,b'@pfizer @pfizer_news give your placebo group access to vaccine allot faster like @moderna_tx.  You owe it to us #modernavaccine #Moderna #Pfizer #vaccine',b'RM167A2',"['modernavaccine', 'Moderna', 'Pfizer', 'vaccine']",97,0,0
2020-12-19 05:07:06,"b'#pfizer #covid #vaccine #trial #volunteer  If this happens to you, you cannot sue anyone. #pharma has 0 liability for vaccines. #LearnTheRisk https://t.co/tQggNnDfNz'",b'ctmama2',"['pfizer', 'covid', 'vaccine', 'trial', 'volunteer', 'pharma', 'LearnTheRisk']",141,1,1
2020-12-19 05:02:52,b'@realDonaldTrump Who are you congratulating? @VP for getting his #Pfizer #vaccine after saying the virus was \xe2\x80\x9cunder control\xe2\x80\x9d six months ago? Maybe #SpaceForce since funding that is more important to you than the United States population?',b'thejoelbouchard',"['Pfizer', 'vaccine', 'SpaceForce']",177,0,0
2020-12-19 04:46:52,b'#Advent THE Perfect time to get my first dose of the #covi\xcc\x87d19 #vaccine #seasonofhope #lighttheworld #anticipation #pfizer #thisisourshot #healthcareworkers #medtwitter https://t.co/T6TyoKXklW',b'kathleenkl',"['Advent', 'covi̇d19', 'vaccine', 'seasonofhope', 'lighttheworld', 'anticipation', 'pfizer', 'thisisourshot', 'healthcareworkers', 'medtwitter']",37437,0,2
2020-12-19 04:43:05,"b""Brazilian President Jair Bolsonaro said that the Pfizer- Vaccine could turn people into 'crocodiles' or 'bearded ladies'.  #JAIRBOLSONARO #Pfizer  #CoronaVaccine #AstraZeneca  #COVID #CoronavirusVaccine""",b'The5HbK',"['JAIRBOLSONARO', 'Pfizer', 'CoronaVaccine', 'AstraZeneca', 'COVID', 'CoronavirusVaccine']",37,1,0
2020-12-19 04:21:21,"b'#Trumps #WhiteHouse\xe2\x80\x99s ""Incompetence Is Apparently Holding Up \xe2\x80\x9cMillions\xe2\x80\x9d of #COVID #Vaccines"" https://t.co/60wm75oQC4 via @VanityFair \xe2\x80\x9c#Pfizer is not having any production issues with our COVID-19 vaccine,\xe2\x80\x9d \xe2\x80\x9cand no shipments containing the vaccine are on hold or delayed.\xe2\x80\x9d'",b'cosmicfirepeace',"['Trumps', 'WhiteHouse', 'COVID', 'Vaccines', 'Pfizer']",3890,4,1
2020-12-19 04:13:51,b'The same should be considered for Canadian from line workers. They should be vaccinated first.  https://t.co/6gn62G682x @fordnation @celliottability @JustinTrudeau #Toronto #vaccine #Pfizer #Ontario @moderna_tx',b'MarkhamCity',"['Toronto', 'vaccine', 'Pfizer', 'Ontario']",507,0,0
2020-12-19 03:49:38,"b""@narendramodi please don't ignore your healthcare workers. Please get us the #vaccine #pfizer. We have been struggling for far too long. \xf0\x9f\x99\x8f\xf0\x9f\x8f\xbc#saveyourdoctor""",b'siddhant_drT',"['vaccine', 'pfizer', 'saveyourdoctor']",94,0,0
2020-12-19 03:49:17,"b""#modernavaccine #Explained: How the #Moderna COVID-19 vaccine stacks up against #Pfizer's  #Covid_19 #COVID19 #vaccine #modernavaccine #Pfizervaccine   https://t.co/9xzF4eDqWu""",b'RatherNazaket',"['modernavaccine', 'Explained', 'Moderna', 'Pfizer', 'Covid_19', 'COVID19', 'vaccine', 'modernavaccine', 'Pfizervaccine']",2825,0,0
2020-12-19 03:42:56,"b'Woman FAINTS on LIVE TV After Receiving Covid VACCINE - Rich Trying to Pay For Early Vaccinations https://t.co/mTSwZ7jqIe The Truth, The Stories, and My Opinions in the ABOVE YOUTUBE LINK! #Vaccine #CovidVaccine #Pfizer https://t.co/gX7PJceW3L'",b'Gatekeeper5150',"['Vaccine', 'CovidVaccine', 'Pfizer']",1138,0,1
2020-12-19 03:29:36,"b""#Explained: How the #Moderna COVID-19 vaccine stacks up against #Pfizer's  #Covid_19 #COVID19 #vaccine #modernavaccine #Pfizervaccine   https://t.co/2fGxDObzUd""",b'dna',"['Explained', 'Moderna', 'Pfizer', 'Covid_19', 'COVID19', 'vaccine', 'modernavaccine', 'Pfizervaccine']",2210390,5,7
2020-12-19 03:21:19,b'US okays Moderna Coronavirus vaccine as pandemic surge worsens #COVID-19vaccine #Pfizer-BioNTech #Pfizer https://t.co/JtdXRADaeA',b'TheHansIndiaWeb',"['COVID', 'Pfizer', 'Pfizer']",6195,0,0
2020-12-19 03:16:59,b'US approves Moderna Coronavirus vaccine for emergency use #ModernaVaccine #COVID-19vaccine #Pfizer-BioNTech https://t.co/PKHzbvCRp0',b'TheHansIndiaWeb',"['ModernaVaccine', 'COVID', 'Pfizer']",6195,0,0
2020-12-19 03:15:41,"b'Where is Trump  now? -the number of #Covid-19 deaths in the US soared past 3,000 each day with #Vaccines sitting at #Pfizer -#Russia or ? causes #CyberAttack  -Congress works on the details of an emergency bill @SenateGOP'",b'bjudy90',"['Covid', 'Vaccines', 'Pfizer', 'Russia', 'CyberAttack']",194,0,0
2020-12-19 03:11:40,b'Millions of lifesaving vaccine doses stuck in limbo as Pfizer awaits instructions from Trump administration.  Read more: https://t.co/MaW19rDvB8  #Vaccine #Pfizer   Video credit: @Independent https://t.co/UTi8Ka6pYu',b'Oigetit_Health',"['Vaccine', 'Pfizer']",937,1,3
2020-12-19 03:10:52,"b'COVID-19 Vaccine of Pfizer Can Turn People Into Crocodiles or Bearded Ladies, Says Brazilian President Jair Bolsonaro #COVID19Vaccine #CoronavirusVaccine #Vaccine #Pfizer #Brazil #JairBolsonaro @pfizer @jairbolsonaro  https://t.co/Ke8mrzz5FE'",b'latestly',"['COVID19Vaccine', 'CoronavirusVaccine', 'Vaccine', 'Pfizer', 'Brazil', 'JairBolsonaro']",67089,0,2
2020-12-19 03:08:46,"b'A Black woman created the COVID-19 vaccine, according to Dr. Fauci. #vaccine #BlackLivesMatter #vaccination #Pfizer #ISaidWhatISaid #WearAMask'",b'Rashid_Johnson',"['vaccine', 'BlackLivesMatter', 'vaccination', 'Pfizer', 'ISaidWhatISaid', 'WearAMask']",110,0,3
2020-12-19 03:00:01,"b'States report confusion as #government reduces #vaccine shipments, while #Pfizer says it has \xe2\x80\x98millions\xe2\x80\x99 of unclaimed #doses - #Pfizervaccine #PfizerBioNTech #COVID #CovidVaccine #vaccines #PfizerCOVIDvaccine #VaccinesSaveLives https://t.co/MNcMHdrXRj'",b'ssgovforum',"['government', 'vaccine', 'Pfizer', 'doses', 'Pfizervaccine', 'PfizerBioNTech', 'COVID', 'CovidVaccine', 'vaccines', 'PfizerCOVIDvaccine', 'VaccinesSaveLives']",4288,0,1
2020-12-19 02:53:37,b'Choose your Russian roulette of  #coronachan #covid19 #corona #Vaccine - will you pick #pfizer ? Will it be #astrazeneca ? Will it be #novacax ? Will it be #moderna or are you part of the 99.98% of the population that doesn\xe2\x80\x99t have to worry \xf0\x9f\xa7\x90 better to follow me on @parler_app https://t.co/n5QskhlpaH',b'Tayzlor',"['coronachan', 'covid19', 'corona', 'Vaccine', 'pfizer', 'astrazeneca', 'novacax', 'moderna']",81,0,0
2020-12-19 02:53:23,b'Pfizer has all the vaccines. Pfizer is located in Michigan. #Pfizer is choosing profits and ass kissing over the citizens of their own home state.   Capitalism! Yay! #vaccine https://t.co/ZJ8UDon31z',b'TheWellKnown',"['Pfizer', 'vaccine']",1368,0,0
2020-12-19 02:39:22,"b'""I\'m not going to rush and get that vaccine, I don\'t know what\'s in it"" declares your cousin who drinks a Monster Energy drink every morning for breakfast. #vaccine #COVID #antivaxxers #Pfizer'",b'McGairValois32',"['vaccine', 'COVID', 'antivaxxers', 'Pfizer']",41,0,1
2020-12-19 02:38:06,"b'At 11pm on @WTKR3: @AnnieDelBel spoke to @VDHCommissioner today about #Pfizer #vaccine distribution, fewer doses being received after Operation Warp Speed decision, &amp; news of 146k doses of the just-approved #Moderna vaccine coming to VA.  https://t.co/bKvSTZo3Pq cc: @GovernorVA https://t.co/Sux3frtseo'",b'JustinFleenor',"['Pfizer', 'vaccine', 'Moderna']",1130,1,1
2020-12-19 02:37:01,b'Who is getting the vaccine?   #COVID #CovidVaccine #vaccine #Moderna #Pfizer',b'FinePosh',"['COVID', 'CovidVaccine', 'vaccine', 'Moderna', 'Pfizer']",324,0,0
2020-12-19 02:35:40,"b'96% of #Pfizer\xe2\x80\x99s doses &amp; all of #Moderna\xe2\x80\x99s already bought by rich countries. By contrast, vaccines from #China and #Russia have been purchased almost entirely by poor countries.  Rich nations w/ 14% of world population have bought up 53% of the potential #vaccine supply. #COVID19 https://t.co/hOrBpz0r1N'",b'steve_lalla',"['Pfizer', 'Moderna', 'China', 'Russia', 'vaccine', 'COVID19']",535,0,1
2020-12-19 02:34:52,b'\xe2\x80\x9cThere is a lot of hope that we can meet the targets of vaccinating the population sooner if we can get more vaccines through the development pipeline and approved for use in humans.\xe2\x80\x9d #Vaccine #Pfizer #COVID19 #CBS4 https://t.co/c5Dunlk6h5',b'CourtSpinelliTV',"['Vaccine', 'Pfizer', 'COVID19', 'CBS4']",4341,0,0
2020-12-19 02:31:42,"b'@JaniceGold10 @Laurie_Garrett So now #GeneralPerna is in charge of #vaccine QC? That will be a surprise to #Pfizer, who maintains warehoused doses were ready to ship. This was a CYA call to @GovInslee. With #TrumpCo in charge, distro will be a crapshow. We are in week #1, folks. #Maddow'",b'SkeeterBombay',"['GeneralPerna', 'vaccine', 'Pfizer', 'TrumpCo', 'Maddow']",2121,0,2
2020-12-19 02:29:56,"b'I will refuse the Moderna vaccine. My father was a Pfizer man, my grandfather was a Pfizer man, I am a Pfizer man.  #Pfizer #Moderna #COVID #Covid19 #COVID #CovidVaccine #CoronaVaccine #ChinaVirus'",b'LincolnRejects',"['Pfizer', 'Moderna', 'COVID', 'Covid19', 'COVID', 'CovidVaccine', 'CoronaVaccine', 'ChinaVirus']",7,0,0
2020-12-19 02:22:38,"b""Okay so if this isn't the best reason to take the vaccine I don't know what is! \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82#Vaccine #Trust #Pfizer #Pfizervaccine https://t.co/2BskebYVpe""",b'amybushless',"['Vaccine', 'Trust', 'Pfizer', 'Pfizervaccine']",40,0,0
2020-12-19 02:13:26,"b""August 2020 \xf0\x9f\xa5\xbe  The Dow Jones Industrial Average announces it is booting component Pfizer  December 2020 \xf0\x9f\x92\x89  Pfizer wins the FDA's first emergency use authorization for a COVID-19 vaccine  https://t.co/XS11Z4f6iu #Pfizer $PFE #markets #vaccine""",b'robenfarzad',"['Pfizer', 'markets', 'vaccine']",8777,0,0
2020-12-19 02:10:22,"b'Bummer. Though not surprised given my total lack of symptoms with my shots. (Hey at least I was never infected, intend to keep it that way). So I know I was in the placebo arm in the trial, and need to get the #Pfizer (or #Moderna) #vaccine along with all the rest of you! https://t.co/mXKLufCeaN'",b'soumya_goblue',"['Pfizer', 'Moderna', 'vaccine']",973,0,6
2020-12-19 02:09:58,"b'***NEW YOUTUBE EPISODE*** Covid chats, mental health &amp; dating \xf0\x9f\x98\xb3 https://t.co/2nCfeTOHt4.   #Covid_19 #relationships #dating #DatingTips #mentalhealth #wellness #covid #CovidVaccine #pfizer #moderna #psychology @shaneraymartin'",b'Dr_TrishR',"['Covid_19', 'relationships', 'dating', 'DatingTips', 'mentalhealth', 'wellness', 'covid', 'CovidVaccine', 'pfizer', 'moderna', 'psychology']",74,2,1
2020-12-19 02:02:57,"b""@Cleavon_MD @truthdogg I don't know but @TuckerCarlson says the @pfizer is designed to wipe out the white race, so it's only a matter of time before @senatemajldr @VP @KarenPence become Guardians of a different sort. @rupertmurdoch will lose his entire audience at @FoxTV #MAGA  #vaccine #Pfizer""",b'karenzach',"['MAGA', 'vaccine', 'Pfizer']",3329,0,2
2020-12-19 01:53:49,b'Nurse FAINTS moments after receiving coronavirus jab in another flop for confidence-building PR drive VIDEO  #Covivaccine #vaccine jab #Covidtest nurses health care workers hospital staff medical doctors teacher #pfizer #moderna #USA #American #snow #deer https://t.co/nvtMO3MpeY',b'SamWhit37845181',"['Covivaccine', 'vaccine', 'Covidtest', 'pfizer', 'moderna', 'USA', 'American', 'snow', 'deer']",153,0,0
2020-12-19 01:51:39,b'What a wonderful phrase! #vacuna #vaccine #Pfizer #Moderna #whatawonderful @phrasehealth https://t.co/hs00HsqA7l',b'GetYourLinCON',"['vacuna', 'vaccine', 'Pfizer', 'Moderna', 'whatawonderful']",13,0,1
2020-12-19 01:45:55,b'Have you taken the vaccine or know anyone who has? Did you/they have any adverse side effects?  #vaccine #Pfizer #Moderna #Pence   https://t.co/hkdLfUll2z via @Freedom1stPress and @A_Candle_Lit',b'Freedom1stPress',"['vaccine', 'Pfizer', 'Moderna', 'Pence']",4095,4,7
2020-12-19 01:40:29,b'Where the f*ck is #Trump? 5 days #MIA while #Americans die by the thousands of #Covid that he could have stopped in January! #vaccinesforall as now many doses are missing or sitting #Pfizer. #RussianHack. #CyberAttacks. No #Stimulus. The #Trumps can gtfo NOW! https://t.co/BNnfTItgr2',b'realtalktruthD',"['Trump', 'MIA', 'Americans', 'Covid', 'vaccinesforall', 'Pfizer', 'RussianHack', 'CyberAttacks', 'Stimulus', 'Trumps']",2718,0,0
2020-12-19 01:36:42,b'Another undocumented side effect of the covid-19 vaccine. jj #COVID19 #vaccine #Pfizer #Moderna #COVID #Covid_19  https://t.co/Aqm1JwuQEO',b'cory_koenig',"['COVID19', 'vaccine', 'Pfizer', 'Moderna', 'COVID', 'Covid_19']",10,0,0
2020-12-19 01:35:33,b'Oh uhn uhn... Ehat kind of trickery is this? \xf0\x9f\x98\xb3 #vaccine #moderna #Pfizer https://t.co/fjEHV0ZIgx',b'imsooochi',"['vaccine', 'moderna', 'Pfizer']",44,0,0
2020-12-19 01:35:05,b'Like these?: #WakeUpAmerica #COVID19 #BreakingNews #Pfizer #Moderna #vaccine #COVID #AstraZeneca #Sinovac https://t.co/du6KkfmlhY https://t.co/fxgVBaogwq',b'JohannaAuterson',"['WakeUpAmerica', 'COVID19', 'BreakingNews', 'Pfizer', 'Moderna', 'vaccine', 'COVID', 'AstraZeneca', 'Sinovac']",168,0,0
2020-12-19 01:33:58,b'PLEASE GET VACCINATED @RajNarayanan67 #nurse  @cnn #pfizer #COVID19 #vaccine #frontlineworkers #intensivist #DoingMyPart #getvaccinated https://t.co/MrSjFO8vgK',b'KumarICUdoc',"['nurse', 'pfizer', 'COVID19', 'vaccine', 'frontlineworkers', 'intensivist', 'DoingMyPart', 'getvaccinated']",109,0,0
2020-12-19 01:32:03,b'Life after vaccination: Day 1   Feeling great. Better than the flu vaccine. Minimal soreness at the site. Please take the vaccine my dear friends! Time to do your part.  @cnn #pfizer #vaccine #frontlineworkers #intensivist #DoingMyPart #getvaccinated #nurses @RajNarayanan67  @cnn',b'KumarICUdoc',"['pfizer', 'vaccine', 'frontlineworkers', 'intensivist', 'DoingMyPart', 'getvaccinated', 'nurses']",109,0,0
2020-12-19 01:29:16,b'Make sure the doctors actually take the #modernavaccine... #vaccine #coronavirusisbullshit #coronavirus #coronavirusisahoax #covid19 #covid19isahoax #coronavirusisalie #Pfizer #Pfizervaccine #TuckerCarlson #Tucker #TuckerCarlsonTonight #tucker2024 https://t.co/weS7fLBvTw',b'Bco17582nd',"['modernavaccine', 'vaccine', 'coronavirusisbullshit', 'coronavirus', 'coronavirusisahoax', 'covid19', 'covid19isahoax', 'coronavirusisalie', 'Pfizer', 'Pfizervaccine', 'TuckerCarlson', 'Tucker', 'TuckerCarlsonTonight', 'tucker2024']",73,0,0
2020-12-19 01:28:42,b'#Health #Pfizer How #hackers could undermine a successful #vaccine rollout https://t.co/L0OJYvBGjw',b'mycomfor',"['Health', 'Pfizer', 'hackers', 'vaccine']",455,0,0
